date,weekday,scheduled_status,confirmation_status,closure_reason,source_year,sse_daily_result_rows,sse_daily_trade_date,sse_daily_product_names,sse_daily_result_sha256
2026-07-06,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260706,主板|科创板|股票,f7495cdfa018d46572e61c8dc0fbfec557fab7e42c3d248954942efee03927c8
2026-07-07,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260707,主板|科创板|股票,efbe103ec64b120c9e0fbfba6951cb682fb57685abe3cd55873a3a4d8108099c
2026-07-08,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260708,主板|科创板|股票,61444564272b174d6d652f6985ee35f369b334a3c484c2ad04b24c71122ec8a7
2026-07-09,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260709,主板|科创板|股票,9938f979261d16900123efcd48afc15a4d8090be5e488e02528eb4c845f38049
2026-07-10,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260710,主板|科创板|股票,19abe5590dc070fcbf1aa3e738dd1d240807268e475b1ed7f3350ffe85225c63
2026-07-11,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-12,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-13,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260713,主板|科创板|股票,185d8f571c117ac2aae6492c0dbd9cb9403399082ab46d12cb88d0c1fc9720ad
2026-07-14,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260714,主板|科创板|股票,fdb11b111e2488fa756376918d57b05898197f1161115030753f45b346711519
2026-07-15,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260715,主板|科创板|股票,ca43938a42af0b1a4cc4af409ade157ad58d9929db410dd7548825bd7cfedd26
2026-07-16,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260716,主板|科创板|股票,5bee593238de2c260cd8dc2cced640c814f3c657dca52f0d17889e72a669d53c
2026-07-17,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260717,主板|科创板|股票,23f9208a35e51814bdc4eee63f70496f57d4f4ba3b02c73e7bc8b4cd1ec38b6e
2026-07-18,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-19,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-20,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260720,主板|科创板|股票,c631283e2ac7a8ca81be81fddca4774ae56c9ff035d67b8e1325e9782015c05d
2026-07-21,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260721,主板|科创板|股票,0a8ff3bb2c92fe73f10b9eb239b97581c684edc72b71941b254b256799774541
2026-07-22,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260722,主板|科创板|股票,e53a10a30815bbfffb9918ed6d469bd5e01f6aa7b70f0c37ecb703d022d492ef
2026-07-23,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260723,主板|科创板|股票,c6a9b7b5988fd3946acdf9db738f0d5c6920b0e7b7574f674869a27c17b70f08
2026-07-24,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260724,主板|科创板|股票,b2f96fe0a0d93248da50c1f6fc3e35d3e1d190ccf967d5237187599b4c88cd14
2026-07-25,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-26,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-07-27,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260727,主板|科创板|股票,bc066bb4ec6bce08e31dd2af8b1b7f6538e9d25117db471dfd92dc9bc9662482
2026-07-28,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260728,主板|科创板|股票,dccd34151dc8611e60b37eedb93560558f9ab014efd0a54d0efba29dc142600a
2026-07-29,WEDNESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260729,主板|科创板|股票,108c1eb167fc43aab57828e1d7f3cd073acc89cb46913737fc359ae5d52c9694
2026-07-30,THURSDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260730,主板|科创板|股票,e53fc85cb20fd9187c4ffc7c085f778041d9bfde8412d685d40937713bc0d2c5
2026-07-31,FRIDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260731,主板|科创板|股票,5a81e8e929c72b676bcae3ad0b6de78fdc61b0a2907865cf30191229615f5c88
2026-08-01,SATURDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-08-02,SUNDAY,CLOSED,WEEKEND_CLOSED,WEEKEND,2026,,,,
2026-08-03,MONDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260803,主板|科创板|股票,960255a0189362e573591909d8b462e6ab58598ace2965a3d8aaf7e890dcca52
2026-08-04,TUESDAY,OPEN,CONFIRMED_OPEN,NONE,2026,3,20260804,主板|科创板|股票,2768092c8f50e7246ae632e9db69afa99c9d1a7808b75f13399b679b3b8c24f7
2026-08-05,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-06,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-07,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-08,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-09,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-10,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-11,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-12,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-13,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-14,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-15,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-16,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-17,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-18,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-19,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-20,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-21,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-22,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-23,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-24,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-25,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-26,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-27,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-28,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-08-29,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-30,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-08-31,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-01,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-02,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-03,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-04,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-05,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-06,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-07,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-08,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-09,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-10,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-11,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-12,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-13,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-14,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-15,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-16,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-17,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-18,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-19,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-20,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-21,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-22,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-23,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-24,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-25,FRIDAY,CLOSED,SCHEDULED_CLOSED,MID_AUTUMN,2026,,,,
2026-09-26,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-27,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-09-28,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-29,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-09-30,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-01,THURSDAY,CLOSED,SCHEDULED_CLOSED,NATIONAL_DAY,2026,,,,
2026-10-02,FRIDAY,CLOSED,SCHEDULED_CLOSED,NATIONAL_DAY,2026,,,,
2026-10-03,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-04,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-05,MONDAY,CLOSED,SCHEDULED_CLOSED,NATIONAL_DAY,2026,,,,
2026-10-06,TUESDAY,CLOSED,SCHEDULED_CLOSED,NATIONAL_DAY,2026,,,,
2026-10-07,WEDNESDAY,CLOSED,SCHEDULED_CLOSED,NATIONAL_DAY,2026,,,,
2026-10-08,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-09,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-10,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-11,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-12,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-13,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-14,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-15,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-16,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-17,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-18,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-19,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-20,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-21,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-22,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-23,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-24,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-25,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-10-26,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-27,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-28,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-29,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-30,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-10-31,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-01,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-02,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-03,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-04,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-05,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-06,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-07,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-08,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-09,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-10,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-11,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-12,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-13,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-14,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-15,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-16,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-17,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-18,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-19,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-20,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-21,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-22,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-23,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-24,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-25,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-26,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-27,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-11-28,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-29,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-11-30,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-01,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-02,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-03,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-04,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-05,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-06,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-07,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-08,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-09,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-10,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-11,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-12,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-13,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-14,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-15,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-16,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-17,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-18,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-19,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-20,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-21,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-22,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-23,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-24,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-25,FRIDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-26,SATURDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-27,SUNDAY,CLOSED,SCHEDULED_CLOSED,WEEKEND,2026,,,,
2026-12-28,MONDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-29,TUESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-30,WEDNESDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
2026-12-31,THURSDAY,OPEN,SCHEDULED_OPEN,NONE,2026,,,,
